기준_년분기_코드,행정동_코드,행정동_코드_명,서비스_업종_코드,서비스_업종_코드_명,당월_매출_금액,당월_매출_건수,주중_매출_금액,주말_매출_금액,월요일_매출_금액,화요일_매출_금액,수요일_매출_금액,목요일_매출_금액,금요일_매출_금액,토요일_매출_금액,일요일_매출_금액,시간대_00~06_매출_금액,시간대_06~11_매출_금액,시간대_11~14_매출_금액,시간대_14~17_매출_금액,시간대_17~21_매출_금액,시간대_21~24_매출_금액,남성_매출_금액,여성_매출_금액,연령대_10_매출_금액,연령대_20_매출_금액,연령대_30_매출_금액,연령대_40_매출_금액,연령대_50_매출_금액,연령대_60_이상_매출_금액,주중_매출_건수,주말_매출_건수,월요일_매출_건수,화요일_매출_건수,수요일_매출_건수,목요일_매출_건수,금요일_매출_건수,토요일_매출_건수,일요일_매출_건수,시간대_건수~06_매출_건수,시간대_건수~11_매출_건수,시간대_건수~14_매출_건수,시간대_건수~17_매출_건수,시간대_건수~21_매출_건수,시간대_건수~24_매출_건수,남성_매출_건수,여성_매출_건수,연령대_10_매출_건수,연령대_20_매출_건수,연령대_30_매출_건수,연령대_40_매출_건수,연령대_50_매출_건수,연령대_60_이상_매출_건수
20244,11260600,중화1동,CS100010,커피-음료,61296832,7167,52296414,9000418,10280383,10835114,9885366,9919702,11375849,4989302,4011116,0,10254603,24637020,18738808,7641480,24921,22535448,36182830,124975,6049765,8364550,11856073,18272030,14050887,5961,1206,1127,1203,1160,1201,1270,632,574,0,1478,2582,2322,783,2,2808,4169,21,940,1345,1320,1918,1430
20244,11260610,중화2동,CS100010,커피-음료,122260568,11270,83071559,39189009,17419705,18191566,13536290,18994471,14929527,29938878,9250131,2246882,32490973,29270440,24161843,17797418,16293012,58742219,42731850,456666,7718613,17275900,16732908,24287046,35002936,8594,2676,1697,1891,1459,1900,1647,1831,845,20,2559,3950,2684,1721,336,5299,5674,81,1631,3073,1766,2444,1977
20244,11260620,묵1동,CS100010,커피-음료,850737433,126962,570953456,279783977,109114711,127610335,109694092,100565219,123969099,154977676,124806301,0,114342756,235877757,212682528,230334170,57500222,324844287,497893196,11216211,163715151,214605598,203305220,153503044,76392255,84655,42307,15703,18106,17075,15892,17879,23978,18329,0,20839,35055,32742,31458,6868,51396,74802,1946,25777,33123,31005,23527,10819
20244,11260630,묵2동,CS100010,커피-음료,259540166,50069,175007726,84532440,23770659,38155837,37945781,34405707,40729742,44794657,39737783,0,41928561,88028927,76666965,49188719,3726994,136142338,114802233,1999314,44783388,79743159,54265127,35287077,34866508,34075,15994,5802,7199,6767,6853,7454,8477,7517,0,9296,15982,13695,10205,891,27491,21754,495,9693,15259,9669,7324,6803
20244,11260655,망우본동,CS100010,커피-음료,598202083,104595,398599641,199602442,71581496,85312034,78963990,79402286,83339835,95971915,103630527,874058,103925108,202526563,162502902,117246856,11126596,263661971,320273837,6625593,78148830,142427538,118910167,117666792,120156886,72782,31813,13918,15297,14383,13934,15250,16315,15498,276,21333,34322,26651,19573,2440,49147,54010,1354,15576,27164,21243,19496,18319
20244,11260660,망우3동,CS100010,커피-음료,178539082,35713,124924321,53614761,22072542,27289163,23434409,27815242,24312965,31436941,22177820,0,29738226,57544164,52686023,34139186,4431483,94177874,83879359,1030103,16801521,42391183,40910706,40038746,36884974,24769,10944,4574,5597,4434,5163,5001,6443,4501,0,6132,12149,10074,6401,957,19077,16623,253,4000,10103,6807,7634,6903
20244,11260680,신내1동,CS100010,커피-음료,1073797970,141092,741117120,332680850,138681304,150165379,141832734,158122268,152315435,164610112,168070738,32880976,117006667,317218595,259450417,247493208,99748107,450779944,570214653,41872925,157537262,206646259,219331543,209219630,186386976,98915,42177,19644,19432,19392,19553,20894,21706,20471,3679,18582,38803,35029,32079,12920,60491,77078,7173,25059,29150,28940,26746,20495
20244,11260690,신내2동,CS100010,커피-음료,301198807,52582,201523027,99675780,38203239,42846299,39501962,36608003,44363524,53795817,45879963,0,52872842,97373550,75133384,62403950,13415081,132542257,158529894,5135597,36465186,68714715,77374848,68622711,34759094,35259,17323,6605,7328,6779,6896,7651,9051,8272,0,11531,16157,13117,9858,1919,24932,27470,1090,6924,12406,13776,12100,6106
20244,11290525,성북동,CS100010,커피-음료,1278056066,120600,806715578,471340488,114890184,166150219,166468946,177975432,181230797,249717884,221622604,12182190,88509727,469834069,421242804,253869154,32418122,458725051,736283998,13160202,181748760,291500976,239385616,280192313,189021186,79785,40815,12199,16708,16122,17545,17211,21965,18850,220,15313,42958,37007,23702,1400,47242,69333,3171,21600,30123,22787,24733,14152
20244,11290555,삼선동,CS100010,커피-음료,720605452,104695,526607559,193997893,92110626,113979916,103241302,103606512,113669203,105151216,88846677,1833555,87178355,250969835,218718210,146024642,15880855,289320636,408258267,16677024,178041000,138859934,114601376,149096069,100303498,79566,25129,14821,16591,15980,16078,16096,13433,11696,360,17679,36702,31185,16902,1867,43436,59996,2849,30905,20783,16601,21672,10626
20244,11290575,동선동,CS100010,커피-음료,7726876287,1189063,5350367938,2376508349,976044314,1124052586,1101312163,1036828437,1112130438,1278092907,1098415442,61241300,719796708,1872969125,2025164307,2395099312,652605535,2854662201,4801186750,456177373,2705361552,1435487484,1319950900,1245682999,493188640,851631,337432,160634,181242,173867,167985,167903,180325,157107,6713,179396,299250,308951,313024,81729,451967,733450,69997,407322,233817,204979,190725,78574
20244,11290580,돈암1동,CS100010,커피-음료,23264937,802,12451673,10813264,1987074,1994949,3377281,1372682,3719687,6712302,4100962,1062996,0,1191681,953679,9366003,10690578,9990687,10397940,1022847,3092055,1729345,8526601,5135710,882069,473,329,59,81,140,82,111,191,138,32,0,59,71,354,286,336,380,85,118,80,246,171,17
20244,11290590,돈암2동,CS100010,커피-음료,672000000,127362,503035441,168964559,97484125,112593638,102782496,96335213,93839969,89309568,79654991,0,113563625,235401267,219107649,95574661,8352798,269375609,402624391,8167378,70069109,130094926,208753845,156015291,98899451,95470,31892,18396,21164,18832,18749,18329,17454,14438,0,23732,42058,40184,19650,1738,57873,69489,1769,14480,26242,40747,28659,15465
20244,11290600,안암동,CS100010,커피-음료,4545439082,838502,3570230505,975208577,740962299,748550514,739955664,706502314,634259714,552090803,423117774,2231713,750297082,1562084249,1060559197,996966377,173300464,1954810006,2358285280,127525171,1602400613,845451386,652592325,784173937,300951850,663670,174832,139171,142082,134579,131910,115928,93949,80883,529,173272,279387,190387,168751,26176,386811,441199,24911,338372,161027,110715,144457,48529
20244,11290610,보문동,CS100010,커피-음료,385258632,47251,273500469,111758163,50390602,65524086,52710174,46980314,57895293,56788730,54969433,627260,56975318,129589182,87860902,89298405,20907565,151660734,219561382,3449174,81369547,93891874,70771284,70529824,51210414,34906,12345,6797,7562,6905,6296,7346,6530,5815,19,9261,15486,10776,9842,1867,19547,26665,483,11843,12006,8619,8358,4904
20244,11290620,정릉1동,CS100010,커피-음료,97008382,14578,58820875,38187507,12690320,12949068,11388683,11084871,10707933,21062732,17124775,503857,11701055,25281249,31349227,26135165,2037829,46448943,50168832,3303098,17482798,19013953,18763608,25189965,12864353,9525,5053,2189,1703,1838,1884,1911,2354,2699,74,2026,3928,4276,3989,285,6176,8396,732,3066,3470,3257,2293,1755
20244,11290630,정릉2동,CS100010,커피-음료,291926089,42370,202234876,89691213,40546295,41321024,39678097,40626990,40062470,46962684,42728529,0,35680335,90019124,82442904,72566127,11217599,103699811,161190609,3050114,43208715,53366632,62222740,57325801,45716420,29478,12892,5557,6168,6054,5989,5710,6871,6021,0,6814,13167,12058,9285,1046,16758,24483,671,7999,8486,9436,8617,6029
20244,11290640,정릉3동,CS100010,커피-음료,752344791,161291,603036741,149308050,110520930,137826460,119265123,140136088,95288140,79492742,69815308,0,137056739,295253427,203885956,114697828,1450841,334591949,394644230,24044837,333763367,70766685,75098495,184533260,41029534,135783,25508,26526,30229,27887,29568,21573,14085,11423,0,38913,63717,42443,16064,154,71833,88259,5880,83927,12551,14367,36160,7212
20244,11290650,정릉4동,CS100010,커피-음료,523408130,69788,449623675,73784455,83045128,198382766,60294437,61382735,46518609,39089644,34694811,1991046,146968289,157634113,162287595,42532004,11995083,131630286,194654146,14557570,121380096,53551919,46379160,60544244,29871444,55677,14111,10803,12220,12004,12115,8535,7418,6693,60,18863,25314,16978,7388,1185,27478,41273,3504,27877,9789,9605,12276,5702
20244,11290660,길음1동,CS100010,커피-음료,128494190,23010,85853070,42641120,12992864,16471793,19876421,17105941,19406051,20790288,21850832,0,15307535,39668195,47977740,23209220,2331500,49713385,75351118,6071721,14639670,24181993,42947226,23477396,13746495,15607,7403,2499,2946,3600,3273,3289,3856,3547,0,3307,7262,7200,4674,567,9170,13583,1661,3105,3841,6973,4716,2451
20244,11290685,길음2동,CS100010,커피-음료,761311409,122321,526259317,235052092,88086069,109151217,118972187,99783795,110266049,125438543,109613549,3692484,160322439,289554783,224228313,71812745,11700645,268046885,429390454,7312858,81944099,195319760,205041406,143827244,63991974,85336,36985,14747,18876,17594,15596,18523,20228,16757,35,33531,44953,32966,10038,798,47713,68936,1347,15663,33895,33261,22778,9701
20244,11290705,종암동,CS100010,커피-음료,1160310348,187105,831559773,328750575,154815083,190482900,173906841,153654073,158700876,180722082,148028493,7810926,164476202,446063740,310887059,192079858,38992563,508981364,563218455,9944495,231523740,238293412,232649783,281503841,78284546,133863,53242,25148,31350,25519,25030,26816,27263,25979,110,34768,70750,48167,29984,3326,87051,95418,1698,42806,41736,39304,44067,12863
20244,11290715,월곡1동,CS100010,커피-음료,413849595,54826,257251038,156598557,58061991,50821138,45051227,52883823,50432859,62708553,93890004,0,77246661,183989899,120832063,29644875,2136097,161190130,240186598,4263053,45626933,147897393,116000946,51189015,36399387,36984,17842,7757,7412,6760,7451,7604,7977,9865,0,13187,21167,15639,4536,297,19040,34874,625,7215,18862,15640,7442,4132
20244,11290725,월곡2동,CS100010,커피-음료,944902851,167861,719891840,225011011,142902526,153497247,144597497,139901501,138993069,126812337,98198674,11832730,149911292,324296840,239652378,183839710,35369901,344072109,560121314,27924325,279943213,177126996,162608696,190006483,66583708,130147,37714,27177,27375,26764,25238,23593,20177,17537,277,33264,55134,42262,32524,4400,61861,103579,5831,55724,33036,26993,32936,10914
20244,11290760,장위1동,CS100010,커피-음료,154566728,34685,100233297,54333431,16900467,20503735,19612606,18133019,25083470,29556154,24777277,223124,29620048,47460453,39712654,34560861,2989588,72188500,81955755,1624374,22481533,40068954,37875819,34971097,17122479,23618,11067,4507,4758,4851,4331,5171,5906,5161,79,7882,10560,8488,6996,680,17598,17070,300,5234,8850,8985,8041,3257
20244,11290770,장위2동,CS100010,커피-음료,136982597,23683,108456644,28525953,21453431,20135114,24567932,20393959,21906208,18084999,10440954,0,22333748,54164245,33860670,25474723,1149211,60804761,59374390,960552,19454046,36516352,26572177,20745451,15930571,18590,5093,3738,3809,3412,3386,4245,3250,1843,0,5181,9060,5856,3327,259,11060,11231,225,4451,6710,4811,3500,2594
20244,11290780,장위3동,CS100010,커피-음료,138553743,24539,96936012,41617731,18050235,18411146,18183624,20315126,21975881,25601821,16015910,304431,21902177,38505237,37627595,32444485,7769818,62141373,76412370,1086467,15522127,32924055,46290144,30660807,12070143,17400,7139,3243,3485,3252,3598,3822,4159,2980,16,5038,7027,6450,5111,897,10756,13783,204,3106,5890,7811,5245,2283
20244,11290810,석관동,CS100010,커피-음료,939195306,125403,640432600,298762706,114450899,133050032,117653821,139220791,136057057,149033699,149729007,21724965,105998979,290018267,222525651,243031668,55895776,395506278,522736243,10097584,201065317,221637716,168960025,198136845,118345037,87626,37777,16120,18063,16649,18574,18220,18709,19068,476,20904,38099,30481,29556,5887,54617,69484,1475,28653,31970,23842,24225,13941
20244,11305534,삼양동,CS100010,커피-음료,31956994,3669,19427259,12529735,606714,5009228,4560884,4452652,4797781,6119057,6410678,0,3744245,12911717,7901637,7223878,175517,14221953,17569079,203494,2986546,4250463,7721083,7233098,9396348,2312,1357,34,634,533,485,626,648,709,0,506,1447,972,715,29,1604,2056,41,445,591,828,803,951
20244,11305535,미아동,CS100010,커피-음료,444179471,70543,340606777,103572694,68217539,70509115,62745554,70344583,68789986,61845577,41727117,21383,73766849,147706671,115258836,95805715,11620017,218778022,195048822,6915871,67759296,76400644,78931992,78217065,105601975,55377,15166,10960,11693,10814,10852,11058,8737,6429,7,18367,23033,16308,11597,1231,30907,38686,1969,15972,15033,13413,13312,9895
20244,11305545,송중동,CS100010,커피-음료,1107815455,171115,755200930,352614525,146398893,164886989,133964286,156343514,153607248,185593281,167021244,56462424,126168181,254526874,284022768,294451363,92183845,471941279,608660513,26546265,209351190,242886745,227933004,255592252,118292339,122518,48597,23911,25907,22965,24160,25575,27375,21222,1502,31696,41759,43746,42235,10177,74251,96058,4525,37489,45954,35927,30665,15751
20244,11305555,송천동,CS100010,커피-음료,295065780,51611,212502258,82563522,37790121,44378951,40661389,43868129,45803668,41821172,40742350,1252112,46314191,113018753,84541905,45185721,4753098,133664483,142140217,3717471,32930953,58752261,68625047,64547013,47231956,37005,14606,7241,7575,7488,7042,7659,7810,6796,32,10013,18851,14150,8126,439,24978,25608,894,6414,12182,13427,11280,6392
20244,11305575,삼각산동,CS100010,커피-음료,260504733,32683,174647475,85857258,30010465,41057032,34716520,32134438,36729020,47094580,38762678,0,32234069,71605766,73577025,73291467,9796406,107763213,148507542,5462530,32656927,53149774,82403170,58102111,24496243,22045,10638,4209,4708,4450,4194,4484,5689,4949,0,5537,9113,8509,8432,1092,13275,18994,910,4736,6904,9939,6625,3156
20244,11305595,번1동,CS100010,커피-음료,690157797,108300,500101021,190056776,99082779,103131284,95403839,92969607,109513512,99895783,90160993,4822001,78986397,200296851,175051418,182185880,48815250,263699582,376062779,17765256,181649575,167452040,98504698,104934347,69456441,77998,30302,15320,16085,15850,15215,15528,15842,14460,890,16293,29943,28393,26295,6486,45804,60348,2687,29157,29088,17499,16707,11012
20244,11305603,번2동,CS100010,커피-음료,142852658,23086,101374746,41477912,16264070,24689011,19251443,20064745,21105477,24137197,17340715,0,19618254,61059355,40835855,20374705,964489,70956678,55223723,981610,15829327,35393722,28289343,33208226,12478177,15805,7281,2818,3411,3075,3246,3255,4085,3196,0,3862,9132,6066,3816,210,12999,9502,200,2834,5618,4993,6726,2133
20244,11305608,번3동,CS100010,커피-음료,227121637,48371,149759094,77362543,27503350,32957897,31592472,26245072,31460303,42865613,34496930,0,40218229,73389932,59412826,50522479,3578171,99497759,120443746,1577633,26216164,57618376,66515313,41146008,26868011,33627,14744,6605,7268,6845,6324,6585,7904,6840,0,8980,15379,12967,10111,934,21784,26028,415,6075,13100,14897,7966,5358
20244,11305615,수유1동,CS100010,커피-음료,151712393,23390,100681964,51030429,17277880,22171247,21480231,19038354,20714252,26031473,24998956,0,14506854,48248372,52205984,32373754,4377429,71545157,80121482,2010192,21835006,28185762,32581699,27230652,39823328,16237,7153,3114,3584,3125,3199,3215,3711,3442,0,3948,7400,6235,4994,813,12002,11382,270,5098,6365,5061,3684,2905
20244,11305625,수유2동,CS100010,커피-음료,49174378,7374,29742936,19431442,5991546,5865311,5376709,6144747,6364623,8534688,10896754,580287,4622341,15647256,12788238,13618801,1917455,21678000,26163519,393985,14162495,10085444,7331491,5259748,10608358,4486,2888,982,975,701,828,1000,1168,1720,133,882,2298,1748,1979,334,3476,3830,64,1868,1912,1156,811,1492
20244,11305635,수유3동,CS100010,커피-음료,1736892957,224443,1280646162,456246795,221087334,279425977,247786543,235028197,297318111,260040128,196206667,3683085,231256828,423353501,442974357,489315172,146310014,665598816,861834011,22986187,350242691,394186236,307256970,276282737,176478005,163042,61401,29621,34245,31739,31953,35484,34502,26899,268,40348,56223,54551,56798,16255,97770,120189,3282,50937,64014,42118,36074,21540
20244,11305645,우이동,CS100010,커피-음료,1558995714,136250,954040668,604955046,155743957,190966144,218518703,206083396,182728468,298708098,306246948,27353605,123516665,554319820,466209029,312583394,75013201,589453133,859795361,9644553,182276405,284051454,287710764,373604235,311961090,88486,47764,16516,17986,19336,18276,16372,23087,24677,2761,15336,43996,39608,27038,7511,55481,75863,1465,21889,25130,26210,31594,25050
20244,11305660,인수동,CS100010,커피-음료,731274552,90450,496574683,234699869,94835666,100132822,99767437,96307528,105531230,117719056,116980813,1401263,95541538,248680232,203948256,147032992,34670271,300384197,346483307,7239453,106927625,154028732,142738417,135752977,100180303,63872,26578,12810,13326,12622,12686,12428,13121,13457,33,17787,29011,23311,17850,2458,44644,42927,1148,17466,23060,18761,16363,10773
